date,store_id,region,category,product,quantity,unit_price,revenue,cost
2024-05-30,S01,Москва,Продукты,Кофе 1кг,2.0,1002.2,2004.4,1324.69
2023-05-30,S07,Екатеринбург,Электроника,Колонка,1.0,5770.15,,4714.16
2024-08-14,S10,Самара,Электроника,Колонка,1.0,5421.65,5421.65,4416.65
2025-10-08,S05,Санкт-Петербург,Электроника,Колонка,5.0,5961.19,29805.95,22092.88
2025-06-23,S01,Москва,Канцтовары,Калькулятор,2.0,1104.59,2209.18,1049.37
2024-06-10,S02,Москва,Бытовая техника,Блендер,9.0,5431.98,48887.82,34679.86
2024-01-11,S01,Москва,Продукты,Мёд 500г,1.0,626.36,626.36,466.52
2025-12-07,S07,Екатеринбург,Канцтовары,Степлер,1.0,491.88,491.88,213.71
2024-02-20,S09,Ростов-на-Дону,Бытовая техника,Блендер,1.0,5403.93,5403.93,4179.47
2025-05-13,S10,Самара,Электроника,Колонка,6.0,6261.67,37570.02,29049.33
2025-10-30,S01,Москва,Электроника,Смартфон,1.0,25523.21,25523.21,20450.06
2024-06-18,S02,Москва,Канцтовары,Калькулятор,2.0,1089.23,2178.46,975.66
2025-09-15,S05,Санкт-Петербург,Канцтовары,Калькулятор,4.0,1369.36,5477.44,2801.93
2024-09-24,S01,Москва,Продукты,Шоколад,6.0,260.31,1561.86,1079.84
2023-09-09,S03,Москва,Канцтовары,Набор ручек,1.0,364.57,364.57,184.53
2023-08-02,S04,Санкт-Петербург,Одежда,Джинсы,1.0,4764.72,4764.72,2619.76
2024-12-27,S02,Москва,Канцтовары,Ежедневник,1.0,670.41,670.41,270.92
2025-07-10,S08,Новосибирск,Канцтовары,Набор ручек,1.0,329.83,329.83,157.16
2025-08-19,S02,Москва,Продукты,Кофе 1кг,1.0,867.47,867.47,652.07
2025-02-21,S03,Москва,Электроника,Колонка,1.0,5155.75,5155.75,4121.98
2024-03-22,S10,Самара,Электроника,Планшет,2.0,16450.83,32901.66,26413.76
2024-06-04,S03,Москва,Канцтовары,Степлер,4.0,436.77,1747.08,937.54
2023-07-23,S05,Санкт-Петербург,Бытовая техника,Утюг,1.0,4740.08,4740.08,3642.74
2024-08-17,S03,Москва,Одежда,Кроссовки,1.0,7251.16,7251.16,3956.72
2023-01-08,S01,Москва,Продукты,Кофе 1кг,9.0,951.89,8567.01,5732.53
2024-12-30,S01,Москва,Канцтовары,Ежедневник,2.0,674.13,1348.26,775.67
2025-12-21,S04,Санкт-Петербург,Одежда,Кроссовки,7.0,7066.09,49462.63,28766.0
2023-01-16,S08,Новосибирск,Бытовая техника,Чайник,1.0,3085.0,3085.0,2092.92
2025-03-04,S10,Самара,Бытовая техника,Утюг,8.0,4134.76,33078.08,22258.24
2025-05-24,S07,Екатеринбург,Бытовая техника,Утюг,5.0,5098.0,25490.0,18162.65
2024-08-25,S08,Новосибирск,Одежда,Кроссовки,9.0,6679.15,60112.35,35424.07
2023-09-28,S03,Москва,Продукты,Шоколад,1.0,264.56,264.56,193.35
2023-08-17,S04,Санкт-Петербург,Электроника,Колонка,1.0,5762.37,5762.37,4739.07
2025-02-09,S01,Москва,Одежда,Кроссовки,1.0,6850.19,6850.19,3616.79
2025-09-18,S08,Новосибирск,Электроника,Колонка,2.0,5083.31,10166.62,7973.36
2025-05-08,S09,Ростов-на-Дону,Канцтовары,Набор ручек,8.0,,2994.0,1414.08
2025-12-28,S04,Санкт-Петербург,Бытовая техника,Пылесос,1.0,12150.19,12150.19,8657.62
2024-06-27,S02,Москва,Одежда,Джинсы,1.0,,4262.84,2555.67
2024-12-15,S07,Екатеринбург,Одежда,Кроссовки,4.0,7304.57,29218.28,15470.84
2025-09-15,S09,Ростов-на-Дону,Продукты,Мёд 500г,1.0,588.39,588.39,444.85
2025-10-02,S07,Екатеринбург,Канцтовары,Степлер,1.0,412.56,412.56,180.87
2024-03-31,S03,Москва,Одежда,Кроссовки,5.0,6539.25,32696.25,19089.51
2025-04-21,S10,Самара,Канцтовары,Калькулятор,1.0,1171.53,1171.53,594.98
2023-04-19,S05,Санкт-Петербург,Одежда,Джинсы,2.0,3840.44,7680.88,4305.32
2024-01-20,S03,Москва,Одежда,Куртка,15.0,8690.09,130351.35,77745.46
2023-11-08,S09,Ростов-на-Дону,Продукты,Шоколад,1.0,230.1,,168.79
2024-02-27,S09,Ростов-на-Дону,Канцтовары,Степлер,2.0,,962.8,468.92
2025-12-25,S06,Казань,Бытовая техника,Чайник,8.0,3627.86,29022.88,19783.04
2025-05-05,S10,Самара,Бытовая техника,Пылесос,2.0,13651.65,27303.3,18689.1
2023-12-01,S05,Санкт-Петербург,Электроника,Планшет,17.0,20359.78,346116.26,256439.11
2024-02-05,S09,Ростов-на-Дону,Бытовая техника,Блендер,4.0,4932.52,19730.08,13230.62
2025-01-18,S06,Казань,Бытовая техника,Чайник,1.0,3609.02,3609.02,2536.48
2024-04-10,S08,Новосибирск,Одежда,Кроссовки,1.0,5962.97,5962.97,3750.7
2024-03-19,S07,Екатеринбург,Электроника,Планшет,1.0,19798.73,,15097.11
2024-03-17,S10,Самара,Электроника,Колонка,1.0,5045.97,5045.97,4081.35
2023-01-15,S03,Москва,Канцтовары,Набор ручек,3.0,342.08,1026.24,565.25
2023-02-08,S10,Самара,Бытовая техника,Утюг,1.0,4177.98,4177.98,3101.72
2023-10-04,S10,Самара,Бытовая техника,Блендер,1.0,5486.62,5486.62,3696.09
2023-10-05,S01,Москва,Электроника,Колонка,1.0,5993.53,5993.53,4743.54
2023-11-20,S01,Москва,Одежда,Куртка,9.0,8057.14,72514.26,45080.33
2025-12-18,S05,Санкт-Петербург,Продукты,Чай 100п,6.0,460.28,2761.68,1788.11
2024-08-03,S01,Москва,Бытовая техника,Пылесос,4.0,11860.11,47440.44,35560.71
2024-01-07,S07,Екатеринбург,Канцтовары,Калькулятор,1.0,1210.4,1210.4,682.99
2025-10-02,S10,Самара,Канцтовары,Набор ручек,3.0,372.95,1118.85,611.31
2024-10-07,S10,Самара,Бытовая техника,Утюг,5.0,4223.72,21118.6,15110.08
2025-03-10,S01,Москва,Электроника,Смартфон,2.0,24080.34,48160.68,39620.99
2023-10-30,S01,Москва,Канцтовары,Ежедневник,7.0,794.21,5559.47,2728.12
2025-11-20,S10,Самара,Одежда,Джинсы,1.0,4116.06,4116.06,2464.08
2025-12-06,S05,Санкт-Петербург,Одежда,Футболка,1.0,1819.64,1819.64,1070.68
2025-12-28,S10,Самара,Электроника,Смартфон,1.0,24080.23,24080.23,19274.21
2024-02-01,S04,Санкт-Петербург,Одежда,Кроссовки,2.0,7334.56,14669.12,7474.15
2025-04-15,S07,Екатеринбург,Продукты,Мёд 500г,3.0,575.65,1726.95,1236.26
2024-08-24,S07,Екатеринбург,Электроника,Планшет,1.0,19715.81,19715.81,15678.47
2024-09-23,S10,Самара,Канцтовары,Ежедневник,1.0,720.44,,354.97
2024-12-03,S03,Москва,Одежда,Джинсы,4.0,3847.45,15389.8,7563.99
2025-08-24,S05,Санкт-Петербург,Канцтовары,Ежедневник,1.0,804.76,804.76,365.85
2024-03-10,S02,Москва,Канцтовары,Ежедневник,1.0,744.41,744.41,354.75
2023-03-21,S07,Екатеринбург,Канцтовары,Ежедневник,1.0,794.25,794.25,474.62
2025-07-23,S08,Новосибирск,Бытовая техника,Утюг,3.0,4086.53,12259.59,8520.26
2025-11-06,S02,Москва,Канцтовары,Калькулятор,3.0,1210.88,3632.64,2091.58
2025-12-29,S09,Ростов-на-Дону,Продукты,Шоколад,7.0,270.19,1891.33,1275.16
2025-03-21,S03,Москва,Электроника,Планшет,1.0,20624.66,20624.66,15404.03
2024-11-19,S09,Ростов-на-Дону,Продукты,Мёд 500г,1.0,689.24,689.24,491.05
2025-02-20,S08,Новосибирск,Бытовая техника,Утюг,2.0,4084.94,8169.88,5642.55
2024-06-05,S03,Москва,Канцтовары,Калькулятор,1.0,1276.13,1276.13,749.44
2025-12-01,S03,Москва,Продукты,Шоколад,7.0,232.84,,1192.37
2023-10-09,S08,Новосибирск,Продукты,Шоколад,7.0,266.21,1863.47,1196.56
2024-09-06,S07,Екатеринбург,Бытовая техника,Утюг,7.0,4312.16,30185.12,20491.13
2024-01-15,S03,Москва,Бытовая техника,Чайник,6.0,3447.46,20684.76,14462.46
2023-11-04,S10,Самара,Канцтовары,Степлер,10.0,459.29,4592.9,2485.97
2025-09-10,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4297.25,4297.25,2260.3
2023-06-14,S09,Ростов-на-Дону,Продукты,Шоколад,4.0,254.83,1019.32,654.66
2025-01-20,S03,Москва,Электроника,Планшет,2.0,17796.0,35592.0,28064.92
2024-09-10,S02,Москва,Канцтовары,Степлер,5.0,469.26,2346.3,1278.62
2025-11-12,S04,Санкт-Петербург,Одежда,Куртка,3.0,7892.17,23676.51,13959.72
2023-02-15,S10,Самара,Электроника,Колонка,,5313.02,5313.02,4065.37
2023-05-11,S05,Санкт-Петербург,Бытовая техника,Пылесос,7.0,12691.19,88838.33,64768.67
2023-07-07,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4648.25,4648.25,2385.9
2024-01-30,S10,Самара,Продукты,Чай 100п,14.0,433.58,6070.12,3897.25
2023-08-26,S04,Санкт-Петербург,Продукты,Шоколад,1.0,249.92,249.92,178.92
2025-01-15,S06,Казань,Электроника,Наушники,1.0,3405.95,3405.95,2692.91
2023-11-12,S02,Москва,Одежда,Куртка,2.0,7924.2,15848.4,9359.32
2023-06-08,S10,Самара,Одежда,Джинсы,,4299.98,4299.98,2385.36
2025-05-14,S08,Новосибирск,Бытовая техника,Чайник,5.0,2913.32,14566.6,10371.58
2023-05-16,S10,Самара,Одежда,Кроссовки,4.0,7169.1,28676.4,13803.07
2025-07-15,S06,Казань,Продукты,Чай 100п,2.0,453.61,907.22,651.53
2025-05-17,S04,Санкт-Петербург,Бытовая техника,Утюг,1.0,4580.58,4580.58,3469.27
2025-11-12,S05,Санкт-Петербург,Канцтовары,Набор ручек,1.0,381.24,381.24,210.36
2023-01-26,S10,Самара,Бытовая техника,Утюг,1.0,4290.95,4290.95,3173.34
2025-07-06,S07,Екатеринбург,Одежда,Джинсы,2.0,4375.92,8751.84,4339.99
2024-12-04,S09,Ростов-на-Дону,Электроника,Смартфон,2.0,24005.02,48010.04,37529.71
2024-02-02,S06,Казань,Одежда,Кроссовки,10.0,7239.24,72392.4,40604.27
2025-06-12,S02,Москва,Одежда,Куртка,2.0,8440.9,16881.8,7994.84
2023-12-24,S09,Ростов-на-Дону,Продукты,Мёд 500г,3.0,576.48,,1274.43
2023-04-09,S01,Москва,Бытовая техника,Чайник,3.0,3632.19,10896.57,7396.88
2025-06-06,S05,Санкт-Петербург,Одежда,Куртка,2.0,8874.61,17749.22,10004.46
2025-07-18,S02,Москва,Бытовая техника,Пылесос,1.0,10925.91,10925.91,7420.01
2023-03-26,S05,Санкт-Петербург,Канцтовары,Калькулятор,6.0,1094.85,6569.1,3067.15
2025-05-20,S10,Самара,Продукты,Мёд 500г,1.0,581.25,,381.97
2024-01-19,S06,Казань,Электроника,Планшет,4.0,19065.43,76261.72,61329.39
2023-09-03,S07,Екатеринбург,Продукты,Кофе 1кг,,940.21,940.21,705.5
2024-04-10,S01,Москва,Канцтовары,Степлер,6.0,511.73,3070.38,1304.47
2024-05-06,S08,Новосибирск,Бытовая техника,Пылесос,1.0,11411.1,11411.1,8658.63
2023-11-20,S06,Казань,Канцтовары,Набор ручек,1.0,381.7,381.7,157.57
2024-10-22,S05,Санкт-Петербург,Бытовая техника,Чайник,1.0,3359.18,3359.18,2571.41
2024-06-11,S07,Екатеринбург,Одежда,Кроссовки,1.0,6192.49,6192.49,3263.16
2023-08-03,S09,Ростов-на-Дону,Бытовая техника,Пылесос,3.0,13135.69,39407.07,28043.95
2024-10-27,S03,Москва,Бытовая техника,Блендер,2.0,5676.24,11352.48,7866.56
2025-08-01,S04,Санкт-Петербург,Одежда,Куртка,,8860.62,8860.62,4464.05
2024-04-22,S10,Самара,Бытовая техника,Чайник,12.0,3089.0,37068.0,25037.04
2024-06-11,S02,Москва,Одежда,Куртка,1.0,8431.79,8431.79,5013.21
2024-04-27,S02,Москва,Электроника,Планшет,1.0,18609.11,18609.11,14822.53
2024-11-03,S07,Екатеринбург,Канцтовары,Калькулятор,1.0,1177.52,1177.52,626.79
2024-01-21,S07,Екатеринбург,Продукты,Шоколад,4.0,230.25,921.0,624.79
2023-11-05,S06,Казань,Канцтовары,Ежедневник,2.0,757.1,1514.2,695.86
2023-02-15,S01,Москва,Одежда,Кроссовки,1.0,6751.73,6751.73,3276.35
2024-04-17,S05,Санкт-Петербург,Продукты,Чай 100п,5.0,435.27,2176.35,1514.7
2023-02-25,S08,Новосибирск,Канцтовары,Калькулятор,5.0,1378.85,6894.25,2971.6
2024-03-01,S01,Москва,Бытовая техника,Блендер,3.0,5005.1,15015.3,11620.14
2023-12-13,S07,Екатеринбург,Электроника,Смартфон,2.0,24180.99,48361.98,36056.26
2023-01-25,S02,Москва,Продукты,Кофе 1кг,1.0,925.46,925.46,682.88
2024-05-11,S08,Новосибирск,Бытовая техника,Утюг,1.0,4751.07,4751.07,3418.81
2023-01-16,S09,Ростов-на-Дону,Электроника,Колонка,2.0,6159.87,12319.74,10062.25
2024-07-22,S01,Москва,Электроника,Планшет,1.0,18696.72,18696.72,13823.53
2024-11-12,S07,Екатеринбург,Бытовая техника,Чайник,7.0,2996.41,20974.87,15644.12
2023-11-06,S04,Санкт-Петербург,Одежда,Футболка,8.0,1920.17,15361.36,8875.62
2025-02-14,S05,Санкт-Петербург,Одежда,Джинсы,1.0,,4396.74,2188.64
2023-08-17,S01,Москва,Продукты,Чай 100п,21.0,472.82,9929.22,6958.8
2025-12-03,S01,Москва,Продукты,Чай 100п,5.0,459.76,2298.8,1512.07
2025-09-10,S08,Новосибирск,Канцтовары,Степлер,7.0,516.99,3618.93,2011.03
2025-07-19,S01,Москва,Электроника,Колонка,1.0,6002.58,6002.58,4623.79
2025-09-26,S01,Москва,Канцтовары,Степлер,1.0,433.4,433.4,247.83
2025-03-05,S01,Москва,Канцтовары,Набор ручек,1.0,356.01,356.01,194.14
2023-12-10,S05,Санкт-Петербург,Бытовая техника,Утюг,19.0,4167.42,79180.98,53815.53
2023-10-27,S08,Новосибирск,Одежда,Футболка,2.0,1718.58,3437.16,1689.6
2024-01-25,S10,Самара,Канцтовары,Ежедневник,1.0,799.72,799.72,354.15
2025-02-02,S02,Москва,Одежда,Джинсы,2.0,4448.48,8896.96,5548.32
2025-06-29,S03,Москва,Канцтовары,Калькулятор,1.0,1352.98,1352.98,550.91
